0  0.69976490277726  0  0.17554896132275  0  -0.28014355785774  0  0  0  0  0  0  0  0  0  0  -0.64610536911596  0  0  0  0  0  0  0  0  0  0  0  
-0.61355698025899  0  0.16626511180888  0  -0.27964607741561  0  -0.20682038012067  0  0  0  0  0  0  0  0  0  0  -0.60357243937752  0  0  0  0  0  0  0  0  0  0  
0  0.088874063181128  0  -0.70565466508209  0  -0.20025265723893  0  0  0  0  0  0  0  0  0  0  0  0  -0.60230518832361  0  0  0  0  0  0  0  0  0  
0  0.31023996173759  0  -0.14956138457346  0  0.66394046231016  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.59991915886343  0  0  0  0  0  0  0  0  
-0.31650243559928  0  0.10242126705387  0  -0.066738861753412  0  -0.026298418652942  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.51484888680636  0  0  0  0  0  0  0  
0  -0.0052109942403663  0  0.6388845252342  0  0.49658557483163  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.46696878597234  0  0  0  0  0  0  
0  0.32358201096417  0  -0.45175810741592  0  0.57695580893072  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.46540231398416  0  0  0  0  0  
-0.66483217207468  0  0.16336547363021  0  -0.24417924499399  0  -0.19966533905578  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.46304888000687  0  0  0  0  
0.72729477495304  0  1.4400328755236  0  -1.4717574387766  0  0.64319608314355  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.51159019955305  0  0  0  
0.67817239839899  0  -0.82396139415098  0  -1.180825124086  0  -1.6254460964862  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.51231866221029  0  0  
0  2.076347603943  0  0.56863032101969  0  -0.73408339431628  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.51291297868968  0  
0.017170430984317  0  -0.0055508659345814  0  -0.032925196962837  0  -0.02780272602005  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0.87688803449714  
