-0.4572738849133  -4.5914367319648e-16  -0.7107015548493  -7.3061928852805e-17  2.0037905134437  -5.3831067844302e-17  0.63671971989916  -0.3775069586918  -6.7651193827711e-17  -0.33358719894695  -7.1090154690384e-17  -0.29221049534151  9.7643717468002e-17  0.28702997076996  0  0  0  0  0  0  0  0  0  0  
1.4417389591897e-17  -0.26508645389607  -1.4314299190727e-17  -0.072605170988892  1.5313524251127e-16  1.8410057343858  1.0724993071989e-16  -2.93268005898e-17  -0.28576584188819  5.3015872742935e-17  -0.078315007921787  9.7643717468002e-17  -0.7785824510265  1.8531430998039e-17  0  0  0  0  0  0  0  0  0  0  
0.060175110922769  -3.4603576188392e-17  1.0544364887485  2.8674973138448e-16  0.63671971989915  -1.0120168738323e-16  1.6750431358834  -0.083244155589413  1.8219174416908e-16  0.58192585518844  -4.9570539365572e-17  0.28702997076996  1.8531430998039e-17  -0.44548753067632  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  10.389915685929  0  -2.6743251459606  0  -1.5440786405898  6.2077554779614  2.8746364386e-17  -1.0578651710511  -9.8586736157833e-17  -0.61080747880143  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  8.2064587897586  0  -3.08810436356  0  -1.4749550070915e-16  5.3441751613994  -7.8710902366882e-16  -1.2215665687412  3.1285649510435e-16  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  -2.6743251459606  0  7.6604493294048  0  0.94552774363595  -1.0578651710511  7.329847923297e-16  5.1281411557887  1.2593566299583e-16  0.37402292101651  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  -3.08810436356  0  10.39002040352  0  6.2698215947126e-17  -1.2215665687412  7.5407312558468e-17  6.2079145445364  -5.5285702748107e-16  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  -1.5440786405898  0  0.94552774363595  0  6.5686658496143  -0.61080747880142  -1.4735519617878e-16  0.37402292101651  3.9086724948101e-16  4.6962995122793  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  6.2077554779614  -1.4749550070915e-16  -1.0578651710511  6.2698215947126e-17  -0.61080747880142  0.46255474134205  -6.3542564638103e-17  -0.56604445817913  -1.9210116076546e-17  -0.32688475333933  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  2.8746364386e-17  5.3441751613994  7.329847923297e-16  -1.2215665687412  -1.4735519617878e-16  -6.3542564638103e-17  0.00064586520809795  -2.8976564804665e-17  -0.65352990697075  8.8548835923768e-17  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  -1.0578651710511  -7.8710902366882e-16  5.1281411557887  7.5407312558468e-17  0.37402292101651  -0.56604445817913  -2.8976564804665e-17  -0.11504589607719  1.0771733894539e-16  0.20011424051833  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  -9.8586736157833e-17  -1.2215665687412  1.2593566299583e-16  6.2079145445364  3.9086724948101e-16  -1.9210116076546e-17  -0.65352990697075  1.0771733894539e-16  0.46270700540638  -8.6674940926382e-17  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  -0.61080747880143  3.1285649510435e-16  0.37402292101651  -5.5285702748107e-16  4.6962995122793  -0.32688475333933  8.8548835923768e-17  0.20011424051833  -8.6674940926382e-17  -0.34614808205165  
